time,year,lat,long,commodity,volume,state,release type,water,cost,cause
2016-04-16 03:00:00,2016,38.27373,-87.85166,REFINED LIQUIDS,35868,IN,LEAK,YES,10827274.016894331,NATURAL FORCE DAMAGE
2016-04-14 13:02:00,2016,37.679044,-98.439387,CRUDE OIL,168,KS,LEAK,NO,10089.699856218553,CORROSION FAILURE
2016-04-16 23:30:00,2016,34.723949,-120.433842,CRUDE OIL,756,CA,LEAK,NO,390727.90222861274,CORROSION FAILURE
2016-04-28 10:40:00,2016,40.657792,-74.091888,REFINED LIQUIDS,6300,NJ,OTHER,NO,6840.474478792235,OTHER OUTSIDE FORCE DAMAGE
2015-04-08 10:10:00,2015,28.4601,-98.44885,CRUDE OIL,16800,TX,LEAK,NO,625421.946320978,CORROSION FAILURE
2016-04-20 16:37:00,2016,32.756261,-102.719861,CRUDE OIL,1344,TX,LEAK,NO,33550.24716031626,EQUIPMENT FAILURE
2016-04-23 09:00:00,2016,32.498290000000004,-98.63620999999999,CRUDE OIL,168,TX,LEAK,NO,25447.70514018686,EQUIPMENT FAILURE
2016-04-28 14:00:00,2016,32.020434,-102.01499799999999,CRUDE OIL,0,TX,LEAK,NO,820.8569374550674,EQUIPMENT FAILURE
2016-04-19 04:00:00,2016,30.0039,-90.8566,CRUDE OIL,5166,LA,LEAK,YES,660249.4371675052,CORROSION FAILURE
2016-04-19 08:35:00,2016,32.0757,-103.67049,CRUDE OIL,7980,NM,OTHER,NO,412822.6347951113,INCORRECT OPERATION
2016-04-21 13:10:00,2016,33.404778,-102.751036,CRUDE OIL,0,TX,LEAK,NO,695.4482386772102,INCORRECT OPERATION
2016-04-21 06:30:00,2016,32.21265,-101.54602,CRUDE OIL,1680,TX,LEAK,NO,22573.565780014385,EQUIPMENT FAILURE
2016-04-24 23:35:00,2016,27.8125,-97.5036,CRUDE OIL,630,TX,LEAK,NO,30326.103522645688,CORROSION FAILURE
2015-06-19 08:00:00,2015,43.50343,-104.15236,CRUDE OIL,84,WY,LEAK,YES,13087.533321161223,MATERIAL FAILURE OF PIPE OR WELD
2016-04-26 07:16:00,2016,30.056628000000003,-91.13616,FLAMMABLE GASES,1974,LA,OTHER,NO,2052.142343637671,EQUIPMENT FAILURE
2016-05-13 12:15:00,2016,30.016650899999995,-90.844778,CRUDE OIL,210,LA,LEAK,NO,68404.74478792235,EQUIPMENT FAILURE
2016-04-28 10:45:00,2016,38.093693,-98.68256099999999,CRUDE OIL,168,KS,LEAK,NO,28109.78979151683,CORROSION FAILURE
2016-05-05 15:15:00,2016,30.684,-101.27111,FLAMMABLE GASES,29148,TX,OVERFILL OR OVERFLOW,NO,12659.438102084832,OTHER INCIDENT CAUSE
2016-05-04 14:00:00,2016,36.13218,-96.0299,REFINED LIQUIDS,1512,OK,LEAK,NO,118597.86635514024,EQUIPMENT FAILURE
2016-05-01 07:00:00,2016,31.169096999999997,-90.775614,CRUDE OIL,588,MS,LEAK,NO,7980.553558590941,EQUIPMENT FAILURE
2016-05-06 14:30:00,2016,40.203877,-93.32611,REFINED LIQUIDS,0,MO,LEAK,NO,12594.453594536308,EQUIPMENT FAILURE
2016-05-07 07:45:00,2016,47.0966335,-98.26765879999999,REFINED LIQUIDS,42,ND,LEAK,YES,297410.14938892855,INCORRECT OPERATION
2016-05-05 12:17:00,2016,38.008562,-103.499971,REFINED LIQUIDS,3822,CO,LEAK,NO,265068.3860531988,INCORRECT OPERATION
2016-05-05 19:15:00,2016,33.758661,-118.203322,CRUDE OIL,84,CA,LEAK,NO,11537.600287562913,CORROSION FAILURE
2016-05-05 16:16:00,2016,32.090307,-101.8809,FLAMMABLE GASES,2646,TX,LEAK,NO,1263.2076204169666,EQUIPMENT FAILURE
2016-05-06 14:56:00,2016,37.94181,-87.90508,CRUDE OIL,0,IN,LEAK,YES,6080.041732566509,INCORRECT OPERATION
2016-05-06 14:56:00,2016,37.942609999999995,-87.91559000000001,CRUDE OIL,84,IN,LEAK,YES,34122.566858375256,INCORRECT OPERATION
2016-05-09 23:40:00,2016,41.56244,-93.52198,REFINED LIQUIDS,42,IA,LEAK,YES,34316.380301941,EQUIPMENT FAILURE
2016-05-14 12:30:00,2016,40.650953,-74.119835,REFINED LIQUIDS,84,NJ,LEAK,NO,23143.605319913808,EQUIPMENT FAILURE
2016-05-10 11:00:00,2016,37.642920000000004,-98.84963,FLAMMABLE GASES,1554,KS,LEAK,NO,426903.7515097049,CORROSION FAILURE
2016-05-08 09:10:00,2016,48.888796,-102.738899,CRUDE OIL,1302,ND,OVERFILL OR OVERFLOW,NO,78066.91498921636,EQUIPMENT FAILURE
2016-05-11 09:30:00,2016,39.846971999999994,-75.495014,REFINED LIQUIDS,0,PA,LEAK,NO,13680.94895758447,EQUIPMENT FAILURE
2016-05-12 06:51:00,2016,33.96455,-104.58069,CARBON DIOXIDE,2940,NM,LEAK,NO,193.81344356578003,INCORRECT OPERATION
2016-05-10 14:00:00,2016,29.747375,-95.130697,CRUDE OIL,0,TX,OTHER,NO,176.71225736879938,INCORRECT OPERATION
2016-05-15 15:00:00,2016,29.36557,-94.93975999999999,CRUDE OIL,420,TX,LEAK,NO,211484.6693026599,CORROSION FAILURE
2016-05-19 06:45:00,2016,32.019332,-102.016355,CRUDE OIL,0,TX,OVERFILL OR OVERFLOW,NO,934.864845434938,EQUIPMENT FAILURE
2016-05-15 12:35:00,2016,29.715674,-95.178747,REFINED LIQUIDS,126,TX,LEAK,NO,158299.98023005045,EQUIPMENT FAILURE
2016-05-16 06:10:00,2016,29.7474,-95.20456999999999,REFINED LIQUIDS,1596,TX,OTHER,NO,19153.328540618266,INCORRECT OPERATION
2016-05-16 02:35:00,2016,27.829677,-97.197331,CRUDE OIL,210,TX,OTHER,NO,532516.1171459393,NATURAL FORCE DAMAGE
2016-05-20 00:35:00,2016,37.72926,-121.55971000000001,CRUDE OIL,21000,CA,RUPTURE,NO,5175959.022286127,MATERIAL FAILURE OF PIPE OR WELD
2016-05-17 12:44:00,2016,40.60614,-74.23521,REFINED LIQUIDS,0,NJ,LEAK,YES,26221.818835370326,EQUIPMENT FAILURE
2016-05-21 07:10:00,2016,28.949425,-95.430279,CRUDE OIL,0,TX,LEAK,NO,168857.1125089863,CORROSION FAILURE
2016-05-23 12:35:00,2016,36.8480438,-96.35539,CARBON DIOXIDE,1008,OK,LEAK,NO,9177.636592379582,CORROSION FAILURE
2016-05-20 14:21:00,2016,29.916355,-90.322616,FLAMMABLE GASES,0,LA,LEAK,NO,68405.88486700207,EQUIPMENT FAILURE
2016-05-25 17:30:00,2016,35.951482,-96.759629,CRUDE OIL,1050,OK,LEAK,NO,113010.33878504683,CORROSION FAILURE
2016-06-06 11:20:00,2016,29.614403999999997,-95.182757,CRUDE OIL,0,TX,LEAK,NO,1157.1802659956859,EQUIPMENT FAILURE
2016-05-23 19:48:00,2016,30.314425,-95.016202,FLAMMABLE GASES,0,TX,LEAK,NO,235.9963695183332,EQUIPMENT FAILURE
2016-05-27 13:04:00,2016,39.844772999999996,-75.418525,FLAMMABLE GASES,378,PA,LEAK,NO,8827.632314881392,EQUIPMENT FAILURE
2016-05-25 07:00:00,2016,30.308670000000003,-93.01369,FLAMMABLE GASES,0,LA,LEAK,NO,228.01581595974122,EQUIPMENT FAILURE
2016-06-03 01:05:00,2016,29.72979,-95.22211999999999,REFINED LIQUIDS,0,TX,OTHER,YES,12678.819446441405,INCORRECT OPERATION
2016-05-24 13:45:00,2016,47.760633299999995,-104.35651109999999,CRUDE OIL,0,MT,OTHER,NO,0.0,INCORRECT OPERATION
2016-06-02 14:20:00,2016,41.801632,-87.795604,REFINED LIQUIDS,0,IL,OVERFILL OR OVERFLOW,NO,28570.381739755678,INCORRECT OPERATION
2016-05-25 15:49:00,2016,33.4188,-99.3837,CRUDE OIL,840,TX,LEAK,NO,46173.20273184757,EQUIPMENT FAILURE
2016-05-27 11:55:00,2016,31.155589000000003,-95.80720600000001,FLAMMABLE GASES,0,TX,OTHER,NO,1.140079079798706,NATURAL FORCE DAMAGE
2016-06-14 06:30:00,2016,28.847540000000002,-98.08785,CRUDE OIL,84,TX,LEAK,NO,10363.318835370237,EQUIPMENT FAILURE
2015-11-27 07:00:00,2015,29.99604,-94.074072,CRUDE OIL,33516,TX,LEAK,NO,468750.27420120453,EQUIPMENT FAILURE
2016-06-01 22:20:00,2016,29.797340000000002,-95.27929,REFINED LIQUIDS,1050,TX,LEAK,NO,143934.98382458667,EQUIPMENT FAILURE
2016-06-03 12:00:00,2016,42.352666,-86.138879,REFINED LIQUIDS,11760,MI,MECHANICAL PUNCTURE,NO,1616632.1351545649,OTHER OUTSIDE FORCE DAMAGE
2016-05-30 18:00:00,2016,40.58513,-74.21226,REFINED LIQUIDS,1008,NJ,OVERFILL OR OVERFLOW,NO,75611.18465132997,INCORRECT OPERATION
2016-06-01 11:00:00,2016,41.2289,-83.63941,CRUDE OIL,84,OH,LEAK,NO,4788.3321351545555,INCORRECT OPERATION
2016-05-31 07:40:00,2016,33.803129999999996,-118.252843,CRUDE OIL,630,CA,LEAK,NO,436107.60992092115,CORROSION FAILURE
2016-06-20 06:00:00,2016,31.651352000000003,-101.75739499999999,CRUDE OIL,168,TX,OTHER,NO,6270.434938892883,EQUIPMENT FAILURE
2016-06-01 06:10:00,2016,35.439682,-118.99226999999999,CRUDE OIL,630,CA,LEAK,NO,171011.8619698059,EQUIPMENT FAILURE
2016-06-02 09:45:00,2016,31.852417,-104.557182,CRUDE OIL,0,TX,LEAK,NO,20.521423436376708,EQUIPMENT FAILURE
2016-06-07 07:30:00,2016,40.770458000000005,-81.410174,REFINED LIQUIDS,0,OH,LEAK,NO,7298.786268871324,EQUIPMENT FAILURE
2016-06-02 16:00:00,2016,29.72056,-95.13221999999999,FLAMMABLE GASES,42,TX,LEAK,NO,176769.26132278933,OTHER INCIDENT CAUSE
2016-02-11 19:55:00,2016,32.063649,-104.1339,CRUDE OIL,4200,NM,OTHER,NO,214334.8670021568,INCORRECT OPERATION
2016-06-06 07:00:00,2016,32.152840000000005,-97.37462,CRUDE OIL,8400,TX,LEAK,YES,213508.3096693025,CORROSION FAILURE
2016-06-07 12:00:00,2016,30.721940000000004,-96.05064,CRUDE OIL,0,TX,OTHER,NO,2428.368439971247,CORROSION FAILURE
2016-06-06 15:30:00,2016,32.08145,-96.41445,CRUDE OIL,42,TX,LEAK,NO,56486.35808770677,CORROSION FAILURE
2016-06-07 10:58:00,2016,39.06405,-99.12959000000001,CRUDE OIL,19740,KS,MECHANICAL PUNCTURE,NO,74229.40880661388,EXCAVATION DAMAGE
2016-06-09 13:40:00,2016,35.2482,-119.2748,CRUDE OIL,0,CA,LEAK,NO,8351.079259525519,EQUIPMENT FAILURE
2016-06-11 13:47:00,2016,29.720014000000003,-95.14234,CRUDE OIL,2520,TX,OTHER,NO,987103.2688713147,CORROSION FAILURE
2016-06-10 08:00:00,2016,48.7134237,-112.354933,CRUDE OIL,420,MT,LEAK,NO,30668.12724658515,CORROSION FAILURE
2016-01-22 15:00:00,2016,29.72536,-95.20334,REFINED LIQUIDS,20370,TX,LEAK,NO,1249320.3171459392,CORROSION FAILURE
2016-06-12 14:00:00,2016,33.734846000000005,-118.272297,REFINED LIQUIDS,0,CA,LEAK,NO,684.0474478792235,EQUIPMENT FAILURE
2016-06-13 18:45:00,2016,29.80955,-94.40048,CRUDE OIL,0,TX,LEAK,NO,34772.41193386051,CORROSION FAILURE
2016-07-06 09:55:00,2016,31.944421999999996,-101.922341,CRUDE OIL,126,TX,OVERFILL OR OVERFLOW,NO,7011.486340762034,INCORRECT OPERATION
2016-06-14 14:30:00,2016,28.46343,-99.14065,CRUDE OIL,168,TX,LEAK,NO,285488.3424514727,CORROSION FAILURE
2016-06-17 05:27:00,2016,30.671322999999997,-95.988297,CRUDE OIL,0,TX,LEAK,NO,142737.90079079787,EQUIPMENT FAILURE
2016-06-15 17:30:00,2016,33.863326,-118.216752,CRUDE OIL,7266,CA,LEAK,NO,58714.07260963328,CORROSION FAILURE
2016-06-20 15:00:00,2016,29.623346999999995,-95.04155,REFINED LIQUIDS,0,TX,LEAK,NO,148244.48274622567,CORROSION FAILURE
2016-06-27 09:45:00,2016,30.042394,-94.02590500000001,REFINED LIQUIDS,0,TX,LEAK,NO,169359.88738317756,EQUIPMENT FAILURE
2016-06-19 20:45:00,2016,28.524255,-99.221245,CRUDE OIL,630,TX,LEAK,NO,43470.075233644915,EQUIPMENT FAILURE
2016-05-25 19:40:00,2016,40.480804,-97.765209,REFINED LIQUIDS,0,NE,LEAK,NO,4212.592199856211,EQUIPMENT FAILURE
2016-06-20 20:00:00,2016,35.938719,-96.737218,CRUDE OIL,42,OK,LEAK,NO,22801.581595974116,CORROSION FAILURE
2016-06-20 10:00:00,2016,47.4593167,-102.5044111,CRUDE OIL,0,ND,LEAK,NO,484.5336089144511,EQUIPMENT FAILURE
2016-06-23 05:55:00,2016,34.283001,-119.25846999999999,CRUDE OIL,45150,CA,LEAK,NO,7020179.443745498,OTHER INCIDENT CAUSE
2016-06-27 11:00:00,2016,39.484724,-84.22265300000001,REFINED LIQUIDS,0,OH,LEAK,NO,142511.02505391795,EQUIPMENT FAILURE
2016-06-22 09:30:00,2016,29.856513,-94.892601,FLAMMABLE GASES,0,TX,LEAK,NO,200938.93781452195,CORROSION FAILURE
2016-06-23 13:56:00,2016,29.887940000000004,-93.99386,REFINED LIQUIDS,0,TX,LEAK,NO,34202.372393961174,EQUIPMENT FAILURE
2016-06-25 09:27:00,2016,39.772846,-91.565859,FLAMMABLE GASES,420,MO,LEAK,NO,37165.43792235792,MATERIAL FAILURE OF PIPE OR WELD
2016-07-01 09:15:00,2016,30.542863,-91.191888,REFINED LIQUIDS,5460,LA,OTHER,NO,2496436.8614306166,NATURAL FORCE DAMAGE
2016-07-02 06:50:00,2016,31.769437,-103.17733299999999,CRUDE OIL,9324,TX,LEAK,NO,48966.396477354305,CORROSION FAILURE
2016-07-06 10:15:00,2016,33.80808,-98.54305,CRUDE OIL,42,TX,OTHER,NO,52740.058231488096,OTHER INCIDENT CAUSE
2016-07-05 15:00:00,2016,30.01173,-94.40758000000001,CRUDE OIL,0,TX,LEAK,NO,1174.281452192668,EQUIPMENT FAILURE
2016-07-06 18:30:00,2016,37.586723,-77.61972897,REFINED LIQUIDS,504,VA,LEAK,NO,484191.5851905099,MATERIAL FAILURE OF PIPE OR WELD
2016-07-29 23:17:00,2016,30.592658,-96.100507,FLAMMABLE GASES,210,TX,LEAK,NO,2508.1739755571443,EQUIPMENT FAILURE
2016-07-14 11:42:00,2016,30.0142962,-91.11627370000001,FLAMMABLE GASES,672,LA,OTHER,NO,1140079.0797987059,NATURAL FORCE DAMAGE
2016-07-20 15:35:00,2016,28.769234700000002,-96.5543421,FLAMMABLE GASES,0,TX,LEAK,NO,9124.052875629039,EQUIPMENT FAILURE
2016-07-14 08:10:00,2016,40.20069,-104.60941,CRUDE OIL,42,CO,OTHER,NO,5920.43066139467,INCORRECT OPERATION
2016-07-12 12:30:00,2016,33.034328,-96.202772,REFINED LIQUIDS,546,TX,OTHER,NO,108916.31480948962,OTHER INCIDENT CAUSE
2016-07-13 18:35:00,2016,39.67439,-101.33655999999999,FLAMMABLE GASES,84,KS,LEAK,NO,4432.627462257375,EQUIPMENT FAILURE
2016-07-14 13:13:00,2016,32.008424,-102.013542,CRUDE OIL,12600,TX,MECHANICAL PUNCTURE,NO,578337.0354421274,EXCAVATION DAMAGE
2016-07-13 21:32:00,2016,31.832440000000002,-104.24799,FLAMMABLE GASES,3402,TX,LEAK,NO,3840.926419841847,EQUIPMENT FAILURE
2016-07-12 12:00:00,2016,28.290879999999998,-98.90041,CRUDE OIL,210,TX,LEAK,NO,86901.38777857661,CORROSION FAILURE
2016-07-19 10:00:00,2016,29.857787,-94.89814399999999,FLAMMABLE GASES,42,TX,LEAK,NO,22152.87659956866,EQUIPMENT FAILURE
2016-07-22 06:00:00,2016,33.289744,-86.833862,REFINED LIQUIDS,378,AL,OVERFILL OR OVERFLOW,NO,63354.19446441407,EQUIPMENT FAILURE
2016-07-17 09:30:00,2016,29.747870000000002,-95.0312,FLAMMABLE GASES,3780,TX,LEAK,NO,7980.553558590941,EQUIPMENT FAILURE
2016-07-25 12:01:00,2016,29.766845,-95.01274599999999,REFINED LIQUIDS,84,TX,LEAK,NO,905.2227893601731,EQUIPMENT FAILURE
2016-07-20 15:50:00,2016,32.209977,-94.955487,CRUDE OIL,0,TX,LEAK,NO,12568.231775700931,CORROSION FAILURE
2016-07-22 19:23:00,2016,41.606561,-87.462351,REFINED LIQUIDS,168,IN,LEAK,NO,90499.47735442131,INCORRECT OPERATION
2016-07-27 23:00:00,2016,32.01921,-102.013363,CRUDE OIL,42,TX,LEAK,NO,8254.172537742625,INCORRECT OPERATION
2016-07-25 07:45:00,2016,32.06899,-96.47586,CRUDE OIL,2100,TX,LEAK,NO,881731.459920921,CORROSION FAILURE
2016-07-26 09:40:00,2016,35.964394,-101.88169599999999,REFINED LIQUIDS,0,TX,LEAK,NO,22667.052264557868,EQUIPMENT FAILURE
2016-08-01 17:20:00,2016,39.67171,-97.02436,FLAMMABLE GASES,1050,KS,LEAK,NO,110555.74852624015,INCORRECT OPERATION
2016-07-28 10:57:00,2016,21.30438,-158.0937,REFINED LIQUIDS,588,HI,LEAK,NO,1368.094895758447,EQUIPMENT FAILURE
2016-07-26 13:45:00,2016,36.13824,-96.02963000000001,CRUDE OIL,0,OK,LEAK,NO,0.0,OTHER INCIDENT CAUSE
2016-07-28 14:25:00,2016,33.76233,-118.10183,REFINED LIQUIDS,42,CA,OVERFILL OR OVERFLOW,NO,4902.340043134444,INCORRECT OPERATION
2016-07-28 13:40:00,2016,38.78777,-89.08331899999999,CRUDE OIL,0,IL,LEAK,NO,7991.954349388923,EQUIPMENT FAILURE
2016-07-30 13:01:00,2016,32.544259999999994,-102.67448,CRUDE OIL,420,TX,LEAK,NO,411452.25974119303,CORROSION FAILURE
2016-08-02 03:30:00,2016,29.758902000000003,-95.143291,CRUDE OIL,168,TX,LEAK,NO,45808.377426312094,INCORRECT OPERATION
2016-07-31 12:50:00,2016,29.84136111,-95.07033333,FLAMMABLE GASES,84,TX,LEAK,NO,170974.23936017262,EXCAVATION DAMAGE
2016-08-05 17:45:00,2016,32.068540000000006,-96.47929,CRUDE OIL,0,TX,LEAK,NO,1270.0480948957581,EQUIPMENT FAILURE
2016-08-01 09:10:00,2016,29.69438,-95.024946,FLAMMABLE GASES,168,TX,LEAK,YES,563775.945434938,CORROSION FAILURE
2016-08-05 15:30:00,2016,31.6777,-103.7683,CRUDE OIL,420,TX,OVERFILL OR OVERFLOW,NO,17283.598849748392,INCORRECT OPERATION
2016-08-25 06:00:00,2016,35.940151,-96.714602,CRUDE OIL,126,OK,LEAK,NO,4071.2223939611795,EQUIPMENT FAILURE
2016-08-09 18:40:00,2016,29.70158,-95.0414,FLAMMABLE GASES,252,TX,LEAK,NO,2850.1976994967645,EQUIPMENT FAILURE
2016-08-02 17:00:00,2016,35.054,-119.3169,CRUDE OIL,0,CA,LEAK,NO,41635.68799424871,EQUIPMENT FAILURE
2016-08-05 08:15:00,2016,45.77906,-108.485419,CRUDE OIL,0,MT,LEAK,NO,3443.0388209920816,EQUIPMENT FAILURE
2016-08-25 15:55:00,2016,31.647774,-89.528868,REFINED LIQUIDS,1890,MS,LEAK,NO,51303.558590941764,EQUIPMENT FAILURE
2016-08-05 16:30:00,2016,30.483056,-91.20275,FLAMMABLE GASES,0,LA,OTHER,NO,12552.270668583747,OTHER INCIDENT CAUSE
2016-08-06 13:00:00,2016,31.434858000000002,-102.675917,CRUDE OIL,42,TX,LEAK,NO,42063.217649173144,OTHER INCIDENT CAUSE
2016-08-10 08:35:00,2016,29.631459000000003,-91.532241,CRUDE OIL,168,LA,OVERFILL OR OVERFLOW,NO,47911.823328540624,INCORRECT OPERATION
2016-08-08 06:12:00,2016,32.529914,-100.830396,CRUDE OIL,29400,TX,LEAK,NO,729536.603163191,EQUIPMENT FAILURE
2016-08-08 06:45:00,2016,32.533014,-103.545923,CRUDE OIL,10500,NM,LEAK,NO,171622.9443565779,CORROSION FAILURE
2016-08-09 09:19:00,2016,40.7076,-84.11739,CRUDE OIL,84,OH,LEAK,NO,33107.89647735431,CORROSION FAILURE
2016-08-09 14:42:00,2016,33.347755,-98.726775,CRUDE OIL,0,TX,OTHER,NO,29676.25844716021,OTHER INCIDENT CAUSE
2016-08-30 13:30:00,2016,28.408293,-98.212383,CRUDE OIL,126,TX,LEAK,NO,7011.486340762034,CORROSION FAILURE
2016-08-09 13:30:00,2016,31.79952,-103.80908000000001,FLAMMABLE GASES,8526,TX,LEAK,NO,435099.7800143788,CORROSION FAILURE
2016-08-10 12:02:00,2016,29.337540999999998,-96.678846,FLAMMABLE GASES,714,TX,LEAK,NO,1071.674335010784,EQUIPMENT FAILURE
2016-08-14 02:45:00,2016,45.565381,-122.74288,REFINED LIQUIDS,0,OR,LEAK,NO,13075.56696621136,INCORRECT OPERATION
2016-08-13 04:10:00,2016,30.17253,-90.78806999999999,FLAMMABLE GASES,2352,LA,LEAK,NO,3306.2293314162516,EQUIPMENT FAILURE
2016-08-10 09:15:00,2016,33.77754,-118.21009099999999,REFINED LIQUIDS,12390,CA,RUPTURE,NO,570039.5398993529,CORROSION FAILURE
2016-08-18 11:00:00,2016,30.549182000000002,-91.164132,REFINED LIQUIDS,0,LA,LEAK,NO,204119.75844716042,EQUIPMENT FAILURE
2016-08-15 09:45:00,2016,33.93594,-98.49067,FLAMMABLE GASES,0,TX,LEAK,NO,399.0276779295471,EQUIPMENT FAILURE
2016-08-13 02:45:00,2016,32.847106,-104.39071700000001,REFINED LIQUIDS,420,NM,LEAK,NO,11970.830337886413,EQUIPMENT FAILURE
2016-08-13 17:00:00,2016,35.435228,-119.682456,CRUDE OIL,2100,CA,LEAK,NO,3855.7474478792187,EQUIPMENT FAILURE
2016-08-12 11:00:00,2016,30.713928999999997,-91.275048,REFINED LIQUIDS,18900,LA,LEAK,YES,4965614.432063274,NATURAL FORCE DAMAGE
2016-08-13 07:49:00,2016,30.4446,-92.29089,REFINED LIQUIDS,0,LA,OVERFILL OR OVERFLOW,NO,11400.790797987058,NATURAL FORCE DAMAGE
2016-08-15 22:00:00,2016,32.577172,-85.370262,FLAMMABLE GASES,252,AL,LEAK,NO,6031.018332135145,EQUIPMENT FAILURE
2016-08-16 20:21:00,2016,40.456096,-78.402961,FLAMMABLE GASES,210,PA,LEAK,NO,16474.142703091304,EQUIPMENT FAILURE
2016-08-13 10:42:00,2016,29.908479999999997,-94.01228,REFINED LIQUIDS,2982,TX,LEAK,NO,1368094.8957584472,EQUIPMENT FAILURE
2016-08-15 16:33:00,2016,29.908479999999997,-94.01228,REFINED LIQUIDS,630,TX,LEAK,NO,165311.46657081236,EQUIPMENT FAILURE
2016-08-22 02:30:00,2016,40.650639,-74.11810799999999,REFINED LIQUIDS,0,NJ,LEAK,NO,9616.567038102095,EQUIPMENT FAILURE
2016-08-16 04:19:00,2016,29.857514000000002,-94.89520300000001,FLAMMABLE GASES,168,TX,LEAK,NO,912.0632638389649,EQUIPMENT FAILURE
2016-08-17 07:20:00,2016,34.059928,-117.366844,REFINED LIQUIDS,42,CA,LEAK,NO,39955.21143062551,EQUIPMENT FAILURE
2016-08-17 07:05:00,2016,33.34219,-92.70125,CRUDE OIL,840,AR,LEAK,NO,58600.06470165347,NATURAL FORCE DAMAGE
2016-07-29 08:32:00,2016,33.863,-118.164425,CRUDE OIL,126,CA,LEAK,NO,16006.710280373834,INCORRECT OPERATION
2016-08-23 18:00:00,2016,34.9175,-81.87416999999999,REFINED LIQUIDS,0,SC,OTHER,NO,22801.581595974116,OTHER INCIDENT CAUSE
2016-08-23 19:45:00,2016,33.538716,-103.98748499999999,FLAMMABLE GASES,0,NM,OTHER,NO,0.0,OTHER INCIDENT CAUSE
2016-08-25 10:48:00,2016,29.79637,-95.27905,CRUDE OIL,0,TX,LEAK,NO,18835.246477354423,EQUIPMENT FAILURE
2016-08-19 11:00:00,2016,45.794368,-108.47914499999999,REFINED LIQUIDS,0,MT,LEAK,NO,5700.395398993529,OTHER INCIDENT CAUSE
2016-08-24 21:30:00,2016,32.016023,-102.01570500000001,CRUDE OIL,0,TX,OVERFILL OR OVERFLOW,NO,256.51779295470766,EQUIPMENT FAILURE
2016-09-05 08:50:00,2016,29.3191,-89.8076,CRUDE OIL,6720,LA,LEAK,YES,7912958.269949664,EXCAVATION DAMAGE
2016-08-29 10:15:00,2016,29.72536,-95.20334,REFINED LIQUIDS,84,TX,OTHER,NO,7182.498202731856,INCORRECT OPERATION
2016-08-26 07:50:00,2016,32.481377,-94.83639000000001,CRUDE OIL,168,TX,LEAK,NO,52648.85190510429,CORROSION FAILURE
2016-08-30 07:15:00,2016,44.15348,-94.06836,REFINED LIQUIDS,0,MN,LEAK,NO,25138.74370956158,INCORRECT OPERATION
2016-08-30 16:05:00,2016,36.774165999999994,-97.756715,FLAMMABLE GASES,294,OK,LEAK,NO,456.03163191948244,EQUIPMENT FAILURE
2016-08-31 16:35:00,2016,29.089664000000003,-96.626644,FLAMMABLE GASES,84,TX,OTHER,NO,0.0,NATURAL FORCE DAMAGE
2016-09-05 13:07:00,2016,32.01425,-102.00725,CRUDE OIL,840,TX,LEAK,NO,51613.660100646994,EQUIPMENT FAILURE
2016-09-06 08:30:00,2016,31.821045,-106.209621,REFINED LIQUIDS,0,TX,LEAK,NO,664778.9713515451,CORROSION FAILURE
2016-09-07 12:30:00,2016,30.14044,-94.39876,CRUDE OIL,126,TX,OVERFILL OR OVERFLOW,NO,5996.8159597412,INCORRECT OPERATION
2016-09-05 13:45:00,2016,29.72979,-95.22211999999999,REFINED LIQUIDS,672,TX,LEAK,NO,64300.460100647,EQUIPMENT FAILURE
2016-09-06 15:50:00,2016,40.52275,-74.25343000000001,REFINED LIQUIDS,0,NJ,OTHER,NO,347724.119338605,CORROSION FAILURE
2016-09-06 11:50:00,2016,33.569382,-98.716749,CRUDE OIL,798,TX,OTHER,NO,58065.36761322799,OTHER INCIDENT CAUSE
2016-09-08 02:00:00,2016,32.021534,-102.046952,CRUDE OIL,2520,TX,LEAK,NO,17129.688173975563,CORROSION FAILURE
2016-09-11 19:30:00,2016,29.211940000000002,-98.40472,CRUDE OIL,7056,TX,OTHER,NO,127968.1763120057,EQUIPMENT FAILURE
2016-09-09 11:10:00,2016,33.236374,-86.916634,REFINED LIQUIDS,309540,AL,LEAK,YES,75512079.85708125,OTHER INCIDENT CAUSE
2016-08-29 02:00:00,2016,32.45279,-100.35862,CRUDE OIL,361200,TX,LEAK,NO,4580723.734723215,CORROSION FAILURE
2016-09-16 14:56:00,2016,47.91906322,-104.0294472,CRUDE OIL,168,ND,LEAK,NO,25313.1758087707,EQUIPMENT FAILURE
2016-09-15 12:03:00,2016,33.05193,-103.9874,CRUDE OIL,168,NM,OVERFILL OR OVERFLOW,NO,12532.889324227172,EQUIPMENT FAILURE
2016-09-22 12:48:00,2016,36.29392,-96.20295,FLAMMABLE GASES,210,OK,LEAK,NO,120734.37455068294,CORROSION FAILURE
2016-09-18 13:00:00,2016,27.8189044,-97.5079139,CRUDE OIL,0,TX,LEAK,NO,4275.2965492451585,MATERIAL FAILURE OF PIPE OR WELD
2016-09-17 06:00:00,2016,35.74395,-107.13165,CARBON DIOXIDE,0,NM,LEAK,NO,4805.433321351551,EQUIPMENT FAILURE
2016-09-23 13:03:00,2016,41.675883,-83.471285,REFINED LIQUIDS,84,OH,LEAK,NO,342365.7476635508,CORROSION FAILURE
